date,sym,spot,open,close
2019-12-13,ANY,0.77,0.7201,0.7201
2019-12-16,ANY,0.6911,0.754,0.754
2019-12-17,ANY,0.71,0.7001,0.7001
2019-12-18,ANY,0.7311,0.719605,0.719605
2019-12-19,ANY,0.7301,0.71,0.71
2019-12-20,ANY,0.74,0.7558,0.7558
2019-12-23,ANY,0.7271,0.75,0.75
2019-12-24,ANY,0.7495,0.7236,0.7236
2019-12-26,ANY,0.7011,0.7201,0.7201
2019-12-27,ANY,0.745,0.71,0.71
2019-12-30,ANY,0.6948,0.721401,0.721401
2019-12-31,ANY,0.8001,0.798,0.798
2019-12-02,AOSL,11.93,11.77,11.77
2019-12-03,AOSL,11.49,11.33,11.33
2019-12-04,AOSL,11.48,11.63,11.63
2019-12-05,AOSL,11.88,11.96,11.96
2019-12-06,AOSL,12.11,12.25,12.25
2019-12-09,AOSL,12.13,12.17,12.17
2019-12-10,AOSL,12.19,12.21,12.21
2019-12-11,AOSL,12.2,12.31,12.31
2019-12-12,AOSL,12.49,12.79,12.79
2019-12-13,AOSL,12.85,12.77,12.77
2019-12-16,AOSL,13,13.015,13.015
2019-12-17,AOSL,12.95,13.36,13.36
2019-12-18,AOSL,13.03,12.85,12.85
2019-12-19,AOSL,14.05,14.065,14.065
2019-12-20,AOSL,13.95,13.645,13.645
2019-12-23,AOSL,13.98,13.965,13.965
2019-12-24,AOSL,13.9,13.7707,13.7707
2019-12-26,AOSL,13.81,13.7,13.7
2019-12-27,AOSL,13.88,13.7,13.7
2019-12-30,AOSL,13.68,13.51,13.51
2019-12-31,AOSL,13.46,13.44,13.44
2019-12-02,APDN,4.13,4.0978,4.0978
2019-12-03,APDN,4.1,4.025,4.025
2019-12-04,APDN,3.95,3.8867,3.8867
2019-12-05,APDN,3.9601,3.85,3.85
2019-12-06,APDN,3.71,3.75,3.75
2019-12-09,APDN,3.91,4.055,4.055
2019-12-10,APDN,4,4.07,4.07
2019-12-11,APDN,4.12,4.07,4.07
2019-12-12,APDN,4.2,4.27,4.27
2019-12-13,APDN,3.95,3.88,3.88
2019-12-16,APDN,3.92,3.95,3.95
2019-12-17,APDN,4.05,3.94,3.94
2019-12-18,APDN,3.92,3.88,3.88
2019-12-19,APDN,3.87,3.86,3.86
2019-12-20,APDN,3.93,3.86,3.86
2019-12-23,APDN,3.96,3.8753,3.8753
2019-12-24,APDN,3.94,3.91,3.91
2019-12-26,APDN,3.82,3.8987,3.8987
2019-12-27,APDN,4.32,4.2293,4.2293
2019-12-30,APDN,4.31,4.14,4.14
2019-12-31,APDN,4.19,4.15,4.15
2019-12-02,APEI,24.79,24.64,24.64
2019-12-03,APEI,24.47,24.28,24.28
2019-12-04,APEI,24.77,25.04,25.04
2019-12-05,APEI,25.08,24.86,24.86
2019-12-06,APEI,24.58,25.1,25.1
2019-12-09,APEI,25.25,25.705,25.705
2019-12-10,APEI,26.24,26.295,26.295
2019-12-11,APEI,26.28,26.16,26.16
2019-12-12,APEI,26.07,26.64,26.64
2019-12-13,APEI,27.04,26.58,26.58
2019-12-16,APEI,27.09,27.45,27.45
2019-12-17,APEI,26.83,27.03,27.03
2019-12-18,APEI,27.32,27.41,27.41
2019-12-19,APEI,27.81,27.57,27.57
2019-12-20,APEI,27.45,27.68,27.68
2019-12-23,APEI,27.68,27.56,27.56
2019-12-24,APEI,27.32,27.56,27.56
2019-12-26,APEI,27.45,27.52,27.52
2019-12-27,APEI,27.94,27.19,27.19
2019-12-30,APEI,27.32,27.1,27.1
2019-12-31,APEI,27.09,27.22,27.22
2019-12-03,APEN,2.75,2.79,2.79
2019-12-04,APEN,2.8,2.7,2.7
2019-12-05,APEN,2.7,2.6,2.6
2019-12-06,APEN,2.65,2.5,2.5
2019-12-09,APEN,2.78,2.69,2.69
2019-12-10,APEN,2.72,2.79,2.79
2019-12-11,APEN,2.9,2.95,2.95
2019-12-12,APEN,2.8237,2.9,2.9
2019-12-13,APEN,2.99,2.99,2.99
2019-12-16,APEN,2.88,2.93,2.93
2019-12-17,APEN,2.76,2.8902,2.8902
2019-12-18,APEN,2.85,2.8,2.8
2019-12-19,APEN,2.86,2.86,2.86
2019-12-20,APEN,2.86,2.86,2.86
2019-12-24,APEN,2.91,2.97,2.97
2019-12-26,APEN,2.85,2.915,2.915
2019-12-27,APEN,2.89,2.875,2.875
2019-12-30,APEN,2.86,2.85,2.85
2019-12-02,APEX,1.08,1.0655,1.0655
2019-12-03,APEX,1.08,1.08,1.08
2019-12-04,APEX,1.065,1.065,1.065
2019-12-05,APEX,1.08,1.08,1.08
2019-12-06,APEX,1.06,1.05,1.05
2019-12-09,APEX,1.06,1.065,1.065
2019-12-10,APEX,1.05,1.08,1.08
2019-12-11,APEX,1.07,1.07,1.07
2019-12-12,APEX,1.0231,1.015,1.015
2019-12-13,APEX,1.041,1.01,1.01
2019-12-16,APEX,1.02,1.02,1.02
2019-12-17,APEX,1,1.017,1.017
2019-12-18,APEX,0.9146,0.966,0.966
2019-12-19,APEX,1.0004,1,1
2019-12-20,APEX,0.94,0.950001,0.950001
2019-12-23,APEX,0.95,0.9169,0.9169
2019-12-24,APEX,0.845579,0.744,0.744
2019-12-26,APEX,0.7812,0.745,0.745
2019-12-27,APEX,0.7499,0.7,0.7
2019-12-30,APEX,0.71,0.6804,0.6804
2019-12-31,APEX,0.7,0.72,0.72
2019-12-02,APLS,26.88,27.33,27.33
2019-12-03,APLS,26.75,27.6,27.6
2019-12-04,APLS,30,30,30
2019-12-05,APLS,29.1,25.5639,25.5639
2019-12-06,APLS,26.3,25.525,25.525
2019-12-09,APLS,23.0001,24.63,24.63
2019-12-10,APLS,24.18,25.45,25.45
2019-12-11,APLS,26.58,26.385,26.385
2019-12-12,APLS,26.45,27.19,27.19
2019-12-13,APLS,27.37,27.7,27.7
2019-12-16,APLS,27.97,28.3,28.3
2019-12-17,APLS,28.9,28.92,28.92
2019-12-18,APLS,25.62,28.22,28.22
2019-12-19,APLS,28.46,28.89,28.89
2019-12-20,APLS,29.5,29.25,29.25
2019-12-23,APLS,30,29.02,29.02
2019-12-24,APLS,28.79,29.05,29.05
2019-12-26,APLS,29.08,28.98,28.98
2019-12-27,APLS,28.95,28.91,28.91
2019-12-30,APLS,28.69,28.99,28.99
2019-12-31,APLS,29.38,30.16,30.16
2019-12-02,APLT,17.7,17.5,17.5
2019-12-03,APLT,16.66,17.69,17.69
2019-12-04,APLT,20.13,20.15,20.15
2019-12-05,APLT,24.2,22,22
2019-12-06,APLT,20.92,21.55,21.55
2019-12-09,APLT,21.52,22.96,22.96
2019-12-10,APLT,20.32,21.38,21.38
2019-12-11,APLT,21.32,21.3,21.3
2019-12-12,APLT,20.8,20.69,20.69
2019-12-13,APLT,20.77,20.85,20.85
2019-12-16,APLT,21.49,21.75,21.75
2019-12-17,APLT,22.38,23.1,23.1
2019-12-18,APLT,22.61,23.6212,23.6212
2019-12-19,APLT,22.6,23,23
2019-12-20,APLT,23.25,23.33,23.33
2019-12-23,APLT,24.18,24.44,24.44
2019-12-24,APLT,24.445,24.015,24.015
2019-12-26,APLT,22.32,23.7,23.7
2019-12-27,APLT,25.73,25.19,25.19
2019-12-30,APLT,26.14,26.22,26.22
2019-12-31,APLT,28.2,26.05,26.05
2019-12-02,APM,17.4899,15.44,15.44
2019-12-03,APM,15.38,15.26,15.26
2019-12-04,APM,15.26,15.23,15.23
2019-12-05,APM,15.2,15.21,15.21
2019-12-06,APM,15.18,15.18,15.18
2019-12-09,APM,15.19,15.15,15.15
2019-12-10,APM,15.2,15.07,15.07
2019-12-11,APM,15.2,15.2627,15.2627
2019-12-12,APM,15.2,15.14,15.14
2019-12-13,APM,15.2,15,15
2019-12-16,APM,15.21,15.25,15.25
2019-12-17,APM,15.18,15.28,15.28
2019-12-18,APM,14.09,15.0571,15.0571
2019-12-19,APM,14.15,15.19,15.19
2019-12-20,APM,14.2507,14.28,14.28
2019-12-23,APM,14.3535,14.3535,14.3535
2019-12-24,APM,14.401,14.3873,14.3873
2019-12-26,APM,14.61,14.6,14.6
2019-12-27,APM,14.4973,14.5,14.5
2019-12-30,APM,14.48,14.17,14.17
2019-12-31,APM,14.4,14.4,14.4
2019-12-02,APOG,38.35,37.92,37.92
2019-12-04,APOG,37.97,38.49,38.49
2019-12-06,APOG,38.52,38.9,38.9
2019-12-09,APOG,38.32,38.465,38.465
2019-12-11,APOG,38.65,38.9703,38.9703
2019-12-13,APOG,39.9,39.52,39.52
2019-12-16,APOG,39.64,39.86,39.86
2019-12-17,APOG,39.96,40,40
2019-12-18,APOG,40.79,40.62,40.62
2019-12-19,APOG,33.52,31.06,31.06
2019-12-20,APOG,32.25,32.7044,32.7044
2019-12-23,APOG,31.8,31.26,31.26
2019-12-30,APOG,32.64,32.41,32.41
2019-12-31,APOG,31.91,32.04,32.04
2019-12-02,APOP,2.5,2.5452,2.5452
2019-12-03,APOP,2.56,2.545,2.545
2019-12-04,APOP,2.68,2.68,2.68
2019-12-05,APOP,2.6,2.605,2.605
2019-12-06,APOP,2.68,2.6,2.6
2019-12-09,APOP,2.59,2.62,2.62
2019-12-10,APOP,2.53,2.54,2.54
2019-12-11,APOP,2.418,2.47,2.47
2019-12-12,APOP,2.3,2.29,2.29
2019-12-13,APOP,2.32,2.2609,2.2609
2019-12-16,APOP,2.25,2.25,2.25
2019-12-17,APOP,2.2,2.14,2.14
2019-12-18,APOP,2.132,2.1708,2.1708
2019-12-19,APOP,2.13,2.1994,2.1994
2019-12-20,APOP,2.18,2.18,2.18
2019-12-23,APOP,2.26,2.3688,2.3688
2019-12-24,APOP,2.34,2.28,2.28
2019-12-26,APOP,2.2,2.2107,2.2107
2019-12-27,APOP,2.24,2.28,2.28
2019-12-30,APOP,2.25,2.2,2.2
2019-12-31,APOP,2.2,2.17,2.17
2019-12-23,APOPW,0.1,0.1,0.1
2019-12-24,APOPW,0.1,0.1,0.1
2019-12-26,APOPW,0.05,0.05,0.05
